name,phone,website,email,address,city,state,zip,source_state,latitude,longitude
Invo Healthcare,(215) 489-8760,,,2748 Falkenburg Road,,FL,,ALL_STATES,27.9211959,-82.3369694
Invo Healthcare,(215) 489-8760,,,8950 Dr. MLK Jr. St. North,,FL,,ALL_STATES,27.8537154,-82.6475804
Invo Healthcare,(215) 489-8760,,,3010 Highland Oak Terrace,,FL,,ALL_STATES,30.4376138,-84.2283412
Invo Healthcare,(215) 489-8760,,,464099 SR 200,,FL,,ALL_STATES,30.6214186,-81.52766009999999
Invo Healthcare,(215) 489-8760,,,507 East Armstrong Avenue,,FL,,ALL_STATES,27.6648274,-81.5157535
Ivy Behavioral Group,(772) 232-6433,,,2336 SE Ocean Boulevard,,FL,,ALL_STATES,27.1953892,-80.22169629999999
Jumpstart Developmental Services,(786) 431-5801,JumpstartDevelopmentalServices.com,info@jumpstartdevelopmentalservices.com,5979 NW 151 St Miami Lakes,Miami Lakes,FL,33018,ALL_STATES,25.9113315,-80.2978928
Kaleidoscope Interventions,(321) 345-0861,,,125 E. Nasa Blvd.,,FL,,ALL_STATES,28.0928435,-80.6186668
Kiddo-Land Therapy,18139810006,https://kiddoland.my.canva.site/,kiddolandtherapy@gmail.com,3802 Gunn Hwy D,,FL,33618,ALL_STATES,28.0368666,-82.5076536
Lama Pediatric Therapy,(813) 269-4879,https://www.lamatherapies.com/,colleen@lamatherapies.com,3333 W Bearss Ave,Lake Magdalene,FL,33618,ALL_STATES,28.0859674,-82.4982416
Look Up Therapy,(855) 274-1915,https://lookuptherapy.com/,lookuptherapy@gmail.com,5840 Corporate Way Suite 105,West Palm Beach,FL,33407,ALL_STATES,26.7641296,-80.0912486
"Metamorphosis Therapy, LLC",(407) 395-9976,https://www.mymetamorphosistherapy.com/,INFO@METAMORPHOSISTX.COM,1450 Daniels Rd #1,Winter Garden,FL,34787,ALL_STATES,28.5460692,-81.5840891
MG Home Care Services,(305) 908-2999,,,40 NW 8 ST,,FL,,ALL_STATES,25.4769529,-80.47842849999999
MG Home Care Services,(305) 908-2999,,,10200 NW 25th St,,FL,,ALL_STATES,25.7962652,-80.36190239999999
MG Home Care Services,(305) 908-2999,,,8601 SW 199th St,,FL,,ALL_STATES,25.5827658,-80.3308637
MG PUZZLE PIECES - ABA THERAPY,(561) 542-3133,,,4400 N Federal Hwy Ste 5,Boca Raton,FL,33431,ALL_STATES,26.388968,-80.0759298
Michael Sowa,(850) 336-9045,,michaelsowabcba@gmail.com,1314 E. Leonard St. Pensacola,Pensacola,FL,,ALL_STATES,30.4442876,-87.2050494
Michele,(888) 880-9270,http://butterflyeffects.com/,,Butterfly Effects,Tampa,FL,,ALL_STATES,28.040663,-82.50598320000002
Michelle Decheona,(772) 237-9625,,behavioranalysis@aol.com,3464 Se Fairway oaks trl,Stuart,FL,,ALL_STATES,27.1241829,-80.20811259999999
"Minds in Motion ABA Therapy Center, LLC",(954) 988-0918,,,9070 Kimberly Blvd Ste. 19-20,,FL,,ALL_STATES,26.3818331,-80.1884268
MOD Behavior ABA,(561) 223-8076,https://modbehavioraba.com/,,9815 Cross Pine Ct,Lake Worth,FL,33467,ALL_STATES,26.6211883,-80.20133109999999
My BA Therapy Center,(407) 385-0728,https://mybatherapy.com/,info@mybatherapycenter.com,217 E Oak St,Kissimmee,FL,34744,ALL_STATES,28.3010268,-81.4016127
My Kid Therapy Center - ABA Therapy in Homestead,(786) 349-4700,http://www.mykidtherapycenter.com/,info@mykidtherapycenter.com,14425 Country Walk Dr,Homestead,FL,33186,ALL_STATES,25.630186,-80.427132
My Kid Therapy Center - ABA Therapy in Kendall,(786) 349-4700,https://www.mykidtherapycenter.com/,info@mykidtherapycenter.com,14425 Country Walk Dr,Country Walk,FL,33186,ALL_STATES,25.630186,-80.427132
Nemours Children's Hospital,(407) 567-4000,https://www.nemours.org/,,13535 Nemours Pkwy,Orlando,FL,32827,ALL_STATES,28.3767438,-81.2734418
New Foundations ABA Therapy,(352) 321-9100,https://newfoundationsaba.com/,hello@newfoundationsaba.com,835 7th St #3,Clermont,FL,34711,ALL_STATES,28.5536763,-81.7663714
Nicole,(888) 880-9270,http://butterflyeffects.com/,,Butterfly Effects,Broward,FL,,ALL_STATES,26.3224383,-80.1141561
Nikki,(888) 880-9270,http://butterflyeffects.com/,,Butterfly Effects,Orlando,FL,,ALL_STATES,28.040663,-82.50598320000002
"OCA (Opportunity, Community, Ability)",(407) 408-7402,,,4917 Eli Street,,FL,,ALL_STATES,28.6014683,-81.38839899999999
"OCA (Opportunity, Community, Ability)",(407) 408-7402,,,5165 Adanson St.,,FL,,ALL_STATES,28.6064501,-81.3929278
One on One Behavioral Services,(305) 204-7037,www.onebehavior.com,jeanne@onebehavior.com,12973 SW 112 ST #151 Miami,Miami,FL,33186,ALL_STATES,25.6647737,-80.4058306
Optimum ABA Therapy,(561) 542-7795,https://www.optimumaba.com/,info@optimumaba.com,6794 Park Ln E,Lake Worth,FL,33449,ALL_STATES,26.5749936,-80.2148878
Orlando Calderin,(305) 497-2434,,orlando@abaalliance.com,Coral Gables,Coral Gables,FL,,ALL_STATES,25.7491968,-80.2635411
Orlando Children's Therapy,(407) 594-4497,https://orlandochildrenstherapy.com/,info@orlandochildrenstherapy.com,5728 Major Blvd Suite 600,Orlando,FL,32819,ALL_STATES,28.4791711,-81.4537335
Patricia,(888) 880-9270,http://butterflyeffects.com/,,Butterfly Effects,Broward,FL,,ALL_STATES,26.3224383,-80.1141561
Pivotal Achievements- ABA Therapy,(954) 893-2442,https://www.pivotal-achievements.com/,info@pivotal-achievements.com,7451 Wiles Rd Suite 107,Coral Springs,FL,33067,ALL_STATES,26.2875494,-80.22541939999999
Progressive Behavioral Science,(305) 807-1909,http://pbstherapy.com/,info@pbstherapy.com,Pompano Beach,Pompano Beach,FL,,ALL_STATES,26.2305913,-80.12510209999999
Project Brilliance,(561) 508-6122,,,951 Broken Sound Pkwy,,FL,,ALL_STATES,26.4014379,-80.10700709999999
Project Brilliance,(561) 508-6122,,,3989 Via Poinciana Dr.,,FL,,ALL_STATES,26.6178846,-80.15406899999999
Project Brilliance,(561) 508-6122,,,9000 Burma Rd,,FL,,ALL_STATES,26.8068341,-80.08977519999999
Reach Behavioral Services,(813) 407-7275,,,P.O. Box 89894,,FL,,ALL_STATES,27.6648274,-81.5157535
Reaching Milestones,(904) 683-9515,http://www.reachingmilestones.com/,,6816 Southpoint Pkwy.,Jacksonville,FL,32216,ALL_STATES,30.25753929999999,-81.5884751
Reaching Milestones,(904) 579-3280,http://www.reachingmilestones.com/,,782 Foxridge Center Dr.,Orange Park,FL,32065,ALL_STATES,30.1452357,-81.76399529999999
Reveresco ABA Therapy,(954) 941-2323,http://www.revaba.com,info@revaba.com,911 E Atlantic Blvd 108a,Pompano Beach,FL,33060,ALL_STATES,26.2321624,-80.1138513
"Reveresco ABA Therapy, LLC",(954) 941-2323,https://revaba.com/,info@revaba.com,911 E Atlantic Blvd #108a,Pompano Beach,FL,33060,ALL_STATES,26.2321624,-80.1138513
Risen Consultants,(305) 220-3382,,,3850 SW 87 Ave,,FL,,ALL_STATES,25.7340509,-80.3363243
Risen Consultants,(305) 220-3382,,,1470 NW 107th Ave,,FL,,ALL_STATES,25.787812,-80.3698232
Solfine Dorleus,(407) 703-4841,,lojaacademy@outlook.com,Gangapur Rd,Apopka,FL,,ALL_STATES,28.6934076,-81.5322149
Sprout Behavioral Service,(954) 552-6668,https://www.sproutbehavioralservices.com/,info@sproutbehavioralservices.com,1925 Birkdale Dr. Wellington,Cooper City,FL,,ALL_STATES,26.6523026,-80.2228473
"Sprout Behavioral Services, Inc.",(954) 552-6668,,,823 N 32nd Ct,,FL,,ALL_STATES,26.0181398,-80.17334129999999
"Sprout Behavioral Services, Inc.",(954) 552-6668,,,,,FL,,ALL_STATES,27.6648274,-81.5157535
"Sprout Behavioral Services, Inc.",(954) 552-6668,,,11011 SHERIDAN ST,,FL,,ALL_STATES,26.0307254,-80.293855
"Sprout Behavioral Services, Inc.",(954) 552-6668,,,1925 Birkdale Drive,,FL,,ALL_STATES,26.6523026,-80.2228473
Square One Behavioral Services Inc.,56156899367,https://sq1behavioral.com/,lalarcon@sq1behavioral.com,Palm Beach,West Palm Beach,FL,,ALL_STATES,26.7144532,-80.0549456
Square One Behavioral Services Inc. - ABA Therapy For Autism,(561) 568-9367,https://sq1behavioral.com/,lalarcon@sq1behavioral.com,1495 Forest Hill Blvd Suite C3,Lake Clarke Shores,FL,33406,ALL_STATES,26.654815,-80.0743754
Stepping Stone Kids Therapy,(239) 351-0675,,,708 Goodlette-Frank Road,,FL,,ALL_STATES,26.1573588,-81.78861289999999
Stepping Stone Kids Therapy,(239) 351-0675,,,8803 Tamiami Trail,,FL,,ALL_STATES,26.0974246,-81.7375068
Stepping Stone Kids Therapy,(239) 351-0675,,,3880 Colonial Blvd,,FL,,ALL_STATES,26.5995306,-81.8316397
Stepping Stone Kids Therapy,(239) 351-0675,,,3900 Colonial Blvd,,FL,,ALL_STATES,26.5998739,-81.8314635
Stepping Stone Kids Therapy,(239) 351-0675,,,1342 SE 46th Lane,,FL,,ALL_STATES,26.5653741,-81.9472401
Stepping Stone Kids Therapy,(239) 351-0675,,,22655 Bayshore Road,,FL,,ALL_STATES,26.9647977,-82.07800309999999
Success on the Spectrum,(346) 217-8328,,,4263 Nevada St,,FL,,ALL_STATES,26.3419831,-81.42612299999999
Surpass Behavioral Health,18882277212,,,3217 S. MacDill Avenue,,FL,,ALL_STATES,27.916678,-82.4941978
Surpass Behavioral Health - Tampa,(813) 284-7941,https://surpassbehavioralhealth.com/,intake@surpassbh.com,3217 S MacDill Avenue Suite B Tampa,Tampa,FL,33629,ALL_STATES,27.916662,-82.4942858
Taina,(888) 880-9270,http://butterflyeffects.com/,,Butterfly Effects,Broward,FL,,ALL_STATES,26.3224383,-80.1141561
Taylour Musto,(954) 856-7806,https://modbehavioraba.com/,support@modbehavioraba.com,9815 Cross Pine Ct,Lake Worth,FL,,ALL_STATES,26.6211883,-80.20133109999999
The Clinic Of Hope,(561) 425-6592,www.theclinicofhope.com,discover@theclinicofhope.com,9940 SW 136th Ct Miami,Miami,FL,,ALL_STATES,25.6749554,-80.41615589999999
The Collaborative Behavior Group,(772) 872-6940,,,3344 Ne Sandra Dr,,FL,,ALL_STATES,27.2457128,-80.2336778
The Tampa ABA Therapy Clinic,17274925369,https://abasolutionsinc.com/,lisa@abasolutionsinc.com,609 W Waters Ave,Tampa,FL,33604,ALL_STATES,28.0255943,-82.4657561
Therapies 4 Kids,(954) 828-0425,http://www.therapies4kids.com/,info@therapies4kids.com,5970 SW 18th Street - Suites E6-E7,Pembroke Pines,FL,33433,ALL_STATES,26.007765,-80.2962555
Therapies 4 Kids,(954) 828-0425,http://www.therapies4kids.com/,info@therapies4kids.com,1495 N Park Dr,Weston,FL,33326,ALL_STATES,26.1004313,-80.36483
Therapies 4 Kids,(954) 828-0425,http://www.therapies4kids.com/,info@therapies4kids.com,1750 N University D - Suites 105-107-109,Coral Springs,FL,33071,ALL_STATES,26.2530211,-80.2539165
Therapies 4 Kids,(954) 828-0425,http://www.therapies4kids.com/,info@therapies4kids.com,2955 Coral Way,Miami,FL,33145,ALL_STATES,25.7504702,-80.2416554
A Perfect Fit ABA,(803) 624-3885,,,2204 Matthew Ct,,GA,,ALL_STATES,33.3711811,-82.1021768
ABA Success,(770) 508-0686,,,6371 Seymour Place Northwest,,GA,,ALL_STATES,34.0037018,-84.7369284
ABA Therapy Center,(912) 459-9999,http://www.abatherapycenter.com/,sallyway@abatherapycenter.com,10164 Ford Ave. Suite D,Richmond Hill,GA,,ALL_STATES,31.9455871,-81.3102202
"ABA to Z, LLC",16787339318,,,5825 Glenridge Dr. Building 1,,GA,,ALL_STATES,33.9149047,-84.36120799999999
Able Autism Therapy Services,(470) 239-1946,https://www.ableaba.com/,info@ableaba.com,6445 Shiloh Rd Suite D,Alpharetta,GA,30005,ALL_STATES,34.1068418,-84.2092972
Able Tree Autism Treatment Center,(706) 842-5330,https://www.abletreeatc.com/,,3730 B Executive Center Drive,Augusta,GA,30907,ALL_STATES,33.509103,-82.0823738
Achievements ABA Therapy,(877) 733-7033,https://achievementstherapy.com/,info@achievementstherapy.com,730 Peachtree St NE #570,Atlanta,GA,30308,ALL_STATES,33.7744551,-84.3854128
Adriana Galindo,(229) 244-4545,http://www.morethanwordsga.org/,,1701 N Patterson St,Valdosta,GA,31602,ALL_STATES,30.852647,-83.2878185
Alex,(888) 880-9270,http://butterflyeffects.com/,,Atlanta,Atlanta,GA,,ALL_STATES,33.7501275,-84.3885209
All Kids First,(404) 797-9522,,,4720 Peachtree Industrial Blvd,,GA,,ALL_STATES,33.9705026,-84.18818309999999
Allison C. Doerr,(770) 213-3594,https://www.georgianeurobehavioral.com/,info@georgianeurobehavioral.com,140 E Marietta St 301,Canton,GA,30114,ALL_STATES,34.2362122,-84.4897405
Amber Clark,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Amy Brown,(770) 213-3594,https://www.georgianeurobehavioral.com/,info@georgianeurobehavioral.com,140 E Marietta St 301,Canton,GA,30114,ALL_STATES,34.2362122,-84.4897405
Andrew Burns,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Apollo Behavior,(404) 410-7600,https://apollobehavior.com/,info@apollobehavior.com,5050 Research Ct #125,Suwanee,GA,30024,ALL_STATES,34.0715736,-84.1608249
Apollo Behavior Services,(404) 202-8142,,,5050 Research CT,,GA,,ALL_STATES,34.0715504,-84.1608637
Apollo Behavior Services,(404) 202-8142,,,1550 N Brown RD,,GA,,ALL_STATES,33.9941049,-84.0729188
Apollo Behavior Services,(404) 202-8142,,,1230 Johnson Ferry RD,,GA,,ALL_STATES,33.9799977,-84.4212373
Atlanta Autism Center,(833) 628-8476,https://atlantaautismcenter.com/,info@atlantaautismcenter.com,6450 Spalding Dr Suite B,Peachtree Corners,GA,30092,ALL_STATES,33.9667722,-84.2595273
Be Your Best,(347) 323-3367,https://sites.google.com/view/beyourbestabatherapy,info.beyourbestaba@gmail.com,3611 14th Ave Brooklyn Ny 1128,Atlanta,GA,,ALL_STATES,40.6781784,-73.9441579
Blossom ABA Therapy,(404) 474-8136,https://blossomabatherapy.com/,info@blossomabatherapy.com,3372 Peachtree Rd Suite 115,Atlanta,GA,30326,ALL_STATES,33.8487652,-84.3671019
BlueSprig,(470) 491-2050,https://www.bluesprigautism.com/bluesprig-stockbridge/?utm_source=google&utm_medium=local&utm_campaign=bs_stockbridge,,115 N Park Trail Suite #123,Stockbridge,GA,30281,ALL_STATES,33.5126603,-84.23100509999999
Building Bridges Therapy,(770) 886-6204,http://buildingbridgestherapy.com/,Info@BuildingBridgesTherapy.com,1389 Weber Industrial Dr.,Cumming,GA,30041,ALL_STATES,34.1574374,-84.15918719999999
BY YOUR SIDE - Autism Therapy Services,(770) 884-1050,https://byyoursideac.com/,info@byyoursideac.com,3070 Business Park Drive STE B,Norcross,GA,30071,ALL_STATES,33.9560534,-84.21132879999999
BY YOUR SIDE - Autism Therapy Services,(770) 336-7373,https://byyoursideac.com/,info@byyoursideac.com,1559 Janmar Rd,Snellville,GA,30078,ALL_STATES,33.8852013,-84.0140394
BY YOUR SIDE Autism Therapy Services,(847) 496-5513,,,3070 Business Park Drive,,GA,,ALL_STATES,33.9560534,-84.21132879999999
BY YOUR SIDE Autism Therapy Services,(847) 496-5513,,,1559 Janmar Road,,GA,,ALL_STATES,33.8852013,-84.0140394
Cazales Autism Services,(229) 474-4384,https://www.facebook.com/CazalesAutismServices/,jencazales@yahoo.com,2704 N Oak St A1,Valdosta,GA,31602,ALL_STATES,30.864603,-83.29283699999999
Chiko Saiwa,(229) 244-4545,http://www.morethanwordsga.org/,,1701 N Patterson St,Valdosta,GA,31602,ALL_STATES,30.852647,-83.2878185
Christie Partridge,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Coastal Autism Therapy,(912) 330-7171,http://coastalautism.com/,,119 Canal Street,Pooler,GA,31322,ALL_STATES,32.1328955,-81.25454529999999
Coastal Autism Therapy Center,(912) 330-7171,http://coastalautism.com/,,119 Canal Street,Pooler,GA,31322,ALL_STATES,32.1328955,-81.25454529999999
"Coastal Autism Therapy Center, Inc.",(912) 330-7171,https://coastalautism.com/,,110 Pipemakers Cir #116,Pooler,GA,31322,ALL_STATES,32.131896,-81.2528288
Compass Behavioral & Developmental Consultants,(800) 832-9419,http://www.compassaid.com/,info@compassaid.com,Hinesville,Valdosta,GA,31313,ALL_STATES,31.8315028,-81.6141099
Dan Alongi,(229) 244-4545,http://www.morethanwordsga.org/,,1701 N Patterson St,Valdosta,GA,31602,ALL_STATES,30.852647,-83.2878185
Diane L. Hollander,(770) 213-3594,https://www.georgianeurobehavioral.com/,info@georgianeurobehavioral.com,140 E Marietta St 301,Canton,GA,30114,ALL_STATES,34.2362122,-84.4897405
Dogwood Autism Services,(877) 288-4760,https://www.dogwoodautism.com/,info@dogwoodautism.com,5163 Roswell Rd,Sandy Springs,GA,30342,ALL_STATES,33.8955182,-84.3808445
Early Autism Services,(404) 295-7941,https://earlyautismservices.com/,Info@earlyautismservices.com,126 Old Roberts Dr,Sandy Springs,GA,30350,ALL_STATES,33.9886422,-84.3400182
Early Bird's ABA,(770) 596-3828,,,1171 Timber Glen Ct.,,GA,,ALL_STATES,33.8592497,-84.09073409999999
Elevation Autism Center,(470) 749-8998,www.elevationautism.com,info@elevationautism.com,157 Technology Pkwy NW Ste 600,Alpharetta,GA,30092,ALL_STATES,33.9621697,-84.2228064
Emmaline Bible,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Fusion Autism Center,(470) 462-5010,https://www.bluesprigautism.com/fusion-autism-center-lawrenceville/?utm_source=google&utm_medium=local&utm_campaign=fac_lawrenceville,,3319 Sugarloaf Pkwy,Lawrenceville,GA,30044,ALL_STATES,33.9207193,-84.0134334
Georgia Behavior Specialists,(770) 630-0964,http://georgiabehaviorspecialists.org/About-Us,eschubert@georgiabehaviorspecialists.org,1401 Georgian Park Suite 220,Peachtree City,GA,30269,ALL_STATES,33.43567,-84.59052899999999
GoalPoint Behavior Group,14782252179,https://goalpointaba.com/,info@goalpointaba.com,644 Tallulah Trail,Warner Robins,GA,31088,ALL_STATES,32.5912485,-83.6329451
Hearts and Hands Therapy Services LLC,(678) 595-5933,,,2001 Professional Parkway,,GA,,ALL_STATES,34.0828827,-84.5217725
Hearts and Hands Therapy Services LLC,(678) 595-5933,,,2201 Mount Zion Parkway,,GA,,ALL_STATES,33.56122879999999,-84.3183743
Hopebridge Autism Therapy Center,(470) 327-9193,https://www.hopebridge.com/,bcraig@hopebridge.com,2059 Scenic Hwy N Suite 101,Snellville,GA,30078,ALL_STATES,33.8637091,-84.0179413
Hopebridge Autism Therapy Center,(470) 207-8845,https://www.hopebridge.com/,bcraig@hopebridge.com,2415 Wall St SE,Conyers,GA,30013,ALL_STATES,33.6259857,-83.9811682
Hopebridge Autism Therapy Center,(912) 295-4956,https://www.hopebridge.com/,bcraig@hopebridge.com,5000 Business Center Dr STE 500,Savannah,GA,31405,ALL_STATES,32.0516858,-81.1635522
Hopebridge Autism Therapy Center,(470) 632-5276,https://www.hopebridge.com/,bcraig@hopebridge.com,9559 GA-5 Suite 601,Douglasville,GA,30135,ALL_STATES,33.7227478,-84.76425909999999
Hopebridge Autism Therapy Center,(470) 241-1353,https://www.hopebridge.com/,bcraig@hopebridge.com,3105 Clairmont Rd,Atlanta,GA,30329,ALL_STATES,33.8494579,-84.31225239999999
Hopebridge Autism Therapy Center,(706) 449-0273,https://www.hopebridge.com/,bcraig@hopebridge.com,1272 Virgil Langford Rd Suite 101,Watkinsville,GA,30677,ALL_STATES,33.9150168,-83.46397329999999
Hopebridge Autism Therapy Center,(470) 472-0039,https://www.hopebridge.com/,bcraig@hopebridge.com,3338 Trickum Rd,Woodstock,GA,30188,ALL_STATES,34.0915129,-84.48302369999999
Hopebridge Autism Therapy Center,(770) 999-9271,https://www.hopebridge.com/,bcraig@hopebridge.com,3800 Camp Creek Pkwy Building 1400,Atlanta,GA,30331,ALL_STATES,33.6520668,-84.5145914
Innovative Behavior Options,(770) 992-8534,http://www.behavioroptions.com/,Robin@BehaviorOptions.com,Roswell,Rosewell,GA,,ALL_STATES,34.0232431,-84.3615555
"Innovative Behavior Options, LLC",(770) 250-0093,https://behavioroptions.com/,robin@behavioroptions.com,1155 Hembree Rd Suite 210,Roswell,GA,30076,ALL_STATES,34.0606576,-84.32883869999999
Inspire ABA Services,(706) 572-6031,https://www.inspireabaservices.com/,info@inspireabaservices.com,805 Oakhurst Dr St. A,Evans,GA,30809,ALL_STATES,33.5415695,-82.1277124
Invo Healthcare,(215) 489-8760,,,2550 Trade Center Drive,,GA,,ALL_STATES,32.1574351,-82.90712300000001
Invo Healthcare,(215) 489-8760,,,17 Park of Commerce Boulevard,,GA,,ALL_STATES,32.0653817,-81.1622912
Jaelyn Burns,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Kacie,(888) 880-9270,http://butterflyeffects.com/,,Augusta,Augusta,GA,,ALL_STATES,33.4687314,-82.0283188
Katelyn Butler,(770) 627-2267,http://www.appleseedslearningcenter.org/,,2933 Cherokee Street,Kennesaw,GA,30144,ALL_STATES,34.0251332,-84.61180080000001
Key Autism Services,(888) 329-4535,https://www.keyautismservices.com/autism-aba-therapy-in-the-lawrenceville-autism-center/,info@keyautismservices.com,1130 Hurricane Shoals Rd NE Suite 1800,Lawrenceville,GA,30046,ALL_STATES,33.9859581,-83.9543886
KISS ABA,(404) 932-4140,,,755 Vinca Ct,,GA,,ALL_STATES,34.0671848,-84.212408
KISS ABA,(404) 932-4140,,,71 Vickery Street,,GA,,ALL_STATES,34.3584485,-82.9311307
KISS ABA,(404) 932-4140,,,25 Pointe Ridge Drive,,GA,,ALL_STATES,33.9414697,-84.4055918
Liara,(888) 880-9270,http://butterflyeffects.com/,,Atlanta,Atlanta,GA,,ALL_STATES,33.7501275,-84.3885209
